qid,vid,query,duration_bin,audio_duration_sec,gt_duration_sec,gt_width_norm,query_slot,initial_width_norm,initial_width_sec,pred_center_norm,pred_width_norm,pred_center_sec,pred_width_sec,center_error_sec,iou,width_gt_ratio,abs_log_width_gt_ratio,foreground_probability,center_le_1s,center_le_2s,initial_center_norm,initial_center_sec,initial_center_error_sec,initial_width_gt_ratio,initial_abs_log_width_gt_ratio,initial_logit_width,initial_raw_width_delta,layer1_center_norm,layer1_center_sec,layer1_center_error_sec,layer1_width_norm,layer1_width_sec,layer1_width_gt_ratio,layer1_abs_log_width_gt_ratio,layer1_logit_width,layer1_raw_width_delta,layer2_center_norm,layer2_center_sec,layer2_center_error_sec,layer2_width_norm,layer2_width_sec,layer2_width_gt_ratio,layer2_abs_log_width_gt_ratio,layer2_logit_width,layer2_raw_width_delta,log_width_initial_to_layer1,log_width_layer1_to_layer2
n74IYuCe_ms_1,n74IYuCe_ms,A man speaks as water flows,5-10s,144.0,5.0,0.034722222222222224,4,0.07413875311613083,10.67598044872284,0.6892426013946533,0.01770935393869877,99.25093460083008,2.5501469671726227,0.7509346008300781,0.3921342624063395,0.5100293934345246,0.6732869207392091,0.8614381551742554,1,1,0.5870380997657776,84.53348636627197,13.966513633728027,2.135196089744568,0.7585584877766802,-2.5247858938815373,0.0,0.7033356428146362,101.28033256530762,2.780332565307617,0.02339123748242855,3.3683381974697113,0.6736676394939423,0.395018406169575,-3.731724739074707,-1.2069388628005981,0.6892426013946533,99.25093460083008,0.7509346008300781,0.01770935393869877,2.5501469671726227,0.5100293934345246,0.6732869207392091,-4.015794277191162,-1.1273525953292847,-1.1535768939462552,-0.2782685145696342
nD1K1Zo0qrM_5,nD1K1Zo0qrM,A man's voice over multiple other voices,10-20s,299.0,16.0,0.05351170568561873,4,0.07413875311613083,22.167487181723118,0.5834697484970093,0.1576923429965973,174.45745480060577,47.15001055598259,0.5425451993942261,0.33934244788774187,2.946875659748912,1.080745510720521,0.8477018475532532,1,1,0.5870380997657776,175.5243918299675,0.5243918299674988,1.3854679488576949,0.3260379517856852,-2.5247858938815373,0.0,0.5950691103935242,177.92566400766373,2.925664007663727,0.13113540410995483,39.209485828876495,2.450592864304781,0.8963299807134066,-1.8909568786621094,0.6338291764259338,0.5834697484970093,174.45745480060577,0.5425451993942261,0.1576923429965973,47.15001055598259,2.946875659748912,1.080745510720521,-1.675499439239502,-0.597971498966217,0.5702920289277215,0.1844155300071145
nU-AI3Cmc3M_1,nU-AI3Cmc3M,Pigeons coo and flap their wings,2-5s,86.0,3.0,0.03488372093023256,8,0.5322582125663757,45.77420628070831,0.44927260279655457,0.061124976724386215,38.63744384050369,5.2567479982972145,0.13744384050369263,0.57069503825783,1.7522493327657382,0.560900295611087,0.9158135056495667,1,1,0.47813287377357483,41.119427144527435,2.6194271445274353,15.258068760236105,2.725108462161757,0.12921232615624365,0.0,0.47555050253868103,40.89734321832657,2.3973432183265686,0.06931443512439728,5.961041420698166,1.9870138068993886,0.6866329121612346,-2.5972683429718018,-2.726480722427368,0.44927260279655457,38.63744384050369,0.13744384050369263,0.061124976724386215,5.2567479982972145,1.7522493327657382,0.560900295611087,-2.7317616939544678,-1.5901910066604614,-2.0384755500005225,-0.12573261655014759
ne2DpKCIr4Y_2,ne2DpKCIr4Y,"People talk, a dog barks, and something is struck as the wind blows",5-10s,262.0,6.0,0.022900763358778626,5,0.4456096887588501,116.74973845481873,0.8806601762771606,0.027130521833896637,230.7329661846161,7.108196720480919,0.26703381538391113,0.8440959410580379,1.1846994534134865,0.1694891166072253,0.8550341129302979,1,1,0.6909807920455933,181.03696751594543,49.963032484054565,19.458289742469788,2.968273187102757,-0.2184255400548803,0.0,0.8457635641098022,221.5900537967682,9.409946203231812,0.02859896793961525,7.492929600179195,1.248821600029866,0.2222003866981566,-3.5253686904907227,-3.30694317817688,0.8806601762771606,230.7329661846161,0.26703381538391113,0.027130521833896637,7.108196720480919,1.1846994534134865,0.1694891166072253,-3.5795905590057373,-1.3505871295928955,-2.7460728004046007,-0.05271127009093128
nlC4UI4hZ60_1,nlC4UI4hZ60,"As a man speaks, birds chirp",5-10s,77.0,5.0,0.06493506493506493,1,0.3227500021457672,24.851750165224075,0.025846239179372787,0.01547375600785017,1.9901604168117046,1.191479212604463,0.5098395831882954,0.23829584252089261,0.23829584252089261,1.4342423414379708,0.07131929695606232,1,1,0.44674772024154663,34.39957445859909,31.89957445859909,4.970350033044815,1.603490266812586,-0.7411624414217115,0.0,0.3613947033882141,27.827392160892487,25.327392160892487,0.05129982903599739,3.950086835771799,0.7900173671543598,0.23570035002301282,-2.917405366897583,-2.1762428283691406,0.025846239179372787,1.9901604168117046,0.5098395831882954,0.01547375600785017,1.191479212604463,0.23829584252089261,1.4342423414379708,-4.15301513671875,-2.106592893600464,-1.839190616835599,-1.198541991414958
nlC4UI4hZ60_1,nlC4UI4hZ60,"As a man speaks, birds chirp",5-10s,77.0,5.0,0.06493506493506493,6,0.8429434299468994,64.90664410591125,0.023171795532107353,0.016969099640846252,1.7842282559722662,1.3066206723451614,0.7157717440277338,0.2613241344690323,0.2613241344690323,1.34199374765521,0.034754760563373566,1,1,0.36404988169670105,28.03184089064598,25.53184089064598,12.98132882118225,2.5635120805493017,1.6802937908532223,0.0,0.17529316246509552,13.497573509812355,10.997573509812355,0.09248130768537521,7.1210606917738914,1.4242121383547783,0.35361877545807346,-2.283707618713379,-3.964001417160034,0.023171795532107353,1.7842282559722662,0.7157717440277338,0.016969099640846252,1.3066206723451614,0.2613241344690323,1.34199374765521,-4.05924654006958,-2.5003092288970947,-2.2098933050912284,-1.6956125231132833
nlC4UI4hZ60_1,nlC4UI4hZ60,"As a man speaks, birds chirp",5-10s,77.0,5.0,0.06493506493506493,7,0.8412365913391113,64.77521753311157,0.03918857127428055,0.026284074410796165,3.017519988119602,2.0238737296313047,0.5175199881196022,0.40477474592626095,0.40477474592626095,0.9044245495008008,0.929287314414978,1,1,0.27036458253860474,20.818072855472565,18.318072855472565,12.955043506622314,2.5614851722965324,1.6674578436475704,0.0,0.07609338313341141,5.859190501272678,3.3591905012726784,0.03465189412236214,2.6681958474218845,0.533639169484377,0.6280353809946508,-3.327136278152466,-4.994594097137451,0.03918857127428055,3.017519988119602,0.5175199881196022,0.026284074410796165,2.0238737296313047,0.40477474592626095,0.9044245495008008,-3.612156391143799,-1.7660592794418335,-3.1895205532911834,-0.2763891685061498
nlC4UI4hZ60_1,nlC4UI4hZ60,"As a man speaks, birds chirp",5-10s,77.0,5.0,0.06493506493506493,9,0.6701281666755676,51.59986883401871,0.03341367095708847,0.06165201589465141,2.5728526636958122,4.747205223888159,0.07285266369581223,0.9494410447776318,0.9494410447776318,0.051881841465691865,0.9888101816177368,1,1,0.1608370691537857,12.3844543248415,9.8844543248415,10.319973766803741,2.334081218073804,0.7087647924817356,0.0,0.016267826780676842,1.2526226621121168,1.2473773378878832,0.033137354999780655,2.5515763349831104,0.5103152669966221,0.6727265736708826,-3.3733952045440674,-4.082159996032715,0.03341367095708847,2.5728526636958122,0.07285266369581223,0.06165201589465141,4.747205223888159,0.9494410447776318,0.051881841465691865,-2.7226150035858154,-0.3485354483127594,-3.006807791744687,0.6208447322051908
nlC4UI4hZ60_3,nlC4UI4hZ60,A stun gun crackles,5-10s,77.0,5.0,0.06493506493506493,0,0.18933655321598053,14.5789145976305,0.12185750156641006,0.03621901571750641,9.383027620613575,2.7888642102479935,0.11697237938642502,0.5577728420495986,0.5577728420495986,0.5838034925867956,0.014779318124055862,1,1,0.6764324307441711,52.08529716730118,42.58529716730118,2.9157829195261002,1.0701383667683129,-1.4543268461844807,0.0,0.7188823819160461,55.35394340753555,45.85394340753555,0.09359358251094818,7.20670585334301,1.441341170668602,0.3655740486532282,-2.2705259323120117,-0.8161991238594055,0.12185750156641006,9.383027620613575,0.11697237938642502,0.03621901571750641,2.7888642102479935,0.5577728420495986,0.5838034925867956,-3.2812798023223877,-1.4661247730255127,-0.7045643181150847,-0.9493775412400238
nmLMLgWPmFM_3,nmLMLgWPmFM,Music plays as people talk,10-20s,299.0,16.0,0.05351170568561873,3,0.4910241663455963,146.8162257373333,0.8836324214935303,0.05729340389370918,264.20609402656555,17.130727764219046,0.7939059734344482,0.9085323311359318,1.0706704852636904,0.06828507397015468,0.9743606448173523,1,1,0.7619823217391968,227.83271420001984,37.167285799980164,9.176014108583331,2.216592917378561,-0.0359071921279591,0.0,0.8640177845954895,258.34131759405136,6.658682405948639,0.043737515807151794,13.077517226338387,0.8173448266461492,0.20169420872790414,-3.0848262310028076,-3.0489189624786377,0.8836324214935303,264.20609402656555,0.7939059734344482,0.05729340389370918,17.130727764219046,1.0706704852636904,0.06828507397015468,-2.800569534301758,-1.1117178201675415,-2.418287126106465,0.2699792826980589
o7jW6Suyfbs_2,o7jW6Suyfbs,"As a man speaks into a microphone, the engine roars",10-20s,182.0,18.0,0.0989010989010989,7,0.8412365913391113,153.10505962371826,0.1541149914264679,0.09748285263776779,28.048928439617157,17.741879180073738,0.951071560382843,0.8989404954888006,0.985659954448541,0.01444385764658276,0.9680929780006409,1,1,0.27036458253860474,49.20635402202606,1.206354022026062,8.505836645762125,2.14075259205758,1.6674578436475704,0.0,0.15691307187080383,28.558179080486298,0.4418209195137024,0.07353580743074417,13.38351695239544,0.7435287195775244,0.2963478862858878,-2.5336029529571533,-4.201060771942139,0.1541149914264679,28.048928439617157,0.951071560382843,0.09748285263776779,17.741879180073738,0.985659954448541,0.01444385764658276,-2.225511074066162,-1.455264925956726,-2.4371004783434675,0.281904028639305
oN0IcZaHD_8_1,oN0IcZaHD_8,A man is speaking,10-20s,299.0,17.0,0.056856187290969896,4,0.07413875311613083,22.167487181723118,0.6362745761871338,0.055055104196071625,190.246098279953,16.461476154625416,0.7460982799530029,0.3037394674107084,0.9683221267426715,0.032190471502455124,0.9702850580215454,1,1,0.5870380997657776,175.5243918299675,6.975608170032501,1.303969834219007,0.2654133299692503,-2.5247858938815373,0.0,0.6357372999191284,190.0854526758194,0.585452675819397,0.04503199830651283,13.464567493647337,0.7920333819792551,0.23315173909224787,-3.054304599761963,-0.5295186638832092,0.6362745761871338,190.246098279953,0.7460982799530029,0.055055104196071625,16.461476154625416,0.9683221267426715,0.032190471502455124,-2.84279203414917,-0.8742709159851074,-0.4985650690614982,0.20096126758979277
oN0IcZaHD_8_3,oN0IcZaHD_8,"As machinery operates, various sounds fill the air",20s+,299.0,43.0,0.14381270903010032,1,0.3227500021457672,96.5022506415844,0.43744710087776184,0.10074717551469803,130.7966831624508,30.12340547889471,0.7033168375492096,0.5643452235807359,0.7005443134626677,0.35589765544476526,0.9622480273246765,1,1,0.44674772024154663,133.57756835222244,2.0775683522224426,2.2442383870135907,0.8083662150901268,-0.7411624414217115,0.0,0.4117784798145294,123.1217654645443,8.378234535455704,0.08217114210128784,24.569171488285065,0.5713760811229085,0.5597076501895405,-2.4132068157196045,-1.6720443964004517,0.43744710087776184,130.7966831624508,0.7033168375492096,0.10074717551469803,30.12340547889471,0.7005443134626677,0.35589765544476526,-2.1889500617980957,-1.3372474908828735,-1.3680738652796673,0.20380999474477537
oNHCc_izsDE_2,oNHCc_izsDE,Water splashes,20s+,106.0,28.0,0.2641509433962264,1,0.3227500021457672,34.211500227451324,0.461094468832016,0.0511273518204689,48.876013696193695,5.419499292969704,0.12398630380630493,0.7380755645062801,0.1935535461774894,1.6422010803619742,0.9284177422523499,1,1,0.44674772024154663,47.35525834560394,1.6447416543960571,1.2218392938375473,0.200357341329866,-0.7411624414217115,0.0,0.46695616841316223,49.4973538517952,0.49735385179519653,0.05197639763355255,5.50949814915657,0.1967677910413061,1.6257309711662986,-2.9035897254943848,-2.1624271869659424,0.461094468832016,48.876013696193695,0.12398630380630493,0.0511273518204689,5.419499292969704,0.1935535461774894,1.6422010803619742,-2.920954942703247,-1.4408389329910278,-1.8260883124961644,-0.01647010919567554
oNHCc_izsDE_2,oNHCc_izsDE,Water splashes,20s+,106.0,28.0,0.2641509433962264,3,0.4910241663455963,52.04856163263321,0.9327073097229004,0.045598164200782776,98.86697483062744,4.833405405282974,0.6330251693725586,0.6206803999352013,0.1726216216172491,1.7566532380901025,0.9230642914772034,1,1,0.7619823217391968,80.77012610435486,0.7701261043548584,1.8588772011654717,0.619972650164519,-0.0359071921279591,0.0,0.9378625154495239,99.41342663764954,0.08657336235046387,0.038499150425195694,4.080909945070744,0.14574678375252656,1.9258845208730464,-3.2178592681884766,-3.1819519996643066,0.9327073097229004,98.86697483062744,0.6330251693725586,0.045598164200782776,4.833405405282974,0.1726216216172491,1.7566532380901025,-3.04121732711792,-0.9243241548538208,-2.5458571710375653,0.16923128278294383
oklu5ZJD_2U_1,oklu5ZJD_2U,"As birds chirp, something collides with a bang",10-20s,124.0,16.0,0.12903225806451613,1,0.3227500021457672,40.021000266075134,0.4158656895160675,0.07910128682851791,51.56734549999237,9.808559566736221,0.9326545000076294,0.7136623835918893,0.6130349729210138,0.48933329259990127,0.9309998154640198,1,1,0.44674772024154663,55.39671730995178,2.8967173099517822,2.501312516629696,0.9168156007582584,-0.7411624414217115,0.0,0.41808775067329407,51.842881083488464,0.6571189165115356,0.07342079281806946,9.104178309440613,0.5690111443400383,0.5638552592127409,-2.535292387008667,-1.7941299676895142,0.4158656895160675,51.56734549999237,0.9326545000076294,0.07910128682851791,9.808559566736221,0.6130349729210138,0.48933329259990127,-2.454620838165283,-1.277585744857788,-1.4806708599709992,0.07452196661283968
oklu5ZJD_2U_1,oklu5ZJD_2U,"As birds chirp, something collides with a bang",10-20s,124.0,16.0,0.12903225806451613,8,0.5322582125663757,66.00001835823059,0.4654252231121063,0.1019647940993309,57.712727665901184,12.643634468317032,0.7872723340988159,0.3065666170074114,0.7902271542698145,0.23543483780152688,0.8854531049728394,1,1,0.47813287377357483,59.28847634792328,0.7884763479232788,4.125001147389412,1.4170662979416146,0.12921232615624365,0.0,0.4939664900302887,61.2518447637558,2.7518447637557983,0.10145910829305649,12.580929428339005,0.7863080892711878,0.2404065922705909,-2.1811163425445557,-2.310328722000122,0.4654252231121063,57.712727665901184,0.7872723340988159,0.1019647940993309,12.643634468317032,0.7902271542698145,0.23543483780152688,-2.175581693649292,-1.534767746925354,-1.6574728902122056,0.00497175446906395
onBZOH88OYs_1,onBZOH88OYs,Spraying sounds,20s+,227.0,25.0,0.11013215859030837,6,0.8429434299468994,191.34815859794617,0.3178083896636963,0.1152157261967659,72.14250445365906,26.15396984666586,0.3574955463409424,0.26764579301112745,1.0461587938666344,0.045125164700627524,0.7014747262001038,1,1,0.36404988169670105,82.63932314515114,10.139323145151138,7.653926343917846,2.03521876374292,1.6802937908532223,0.0,0.34100282192230225,77.40764057636261,4.90764057636261,0.13626864552497864,30.93298253417015,1.237319301366806,0.2129471857013515,-1.8466334342956543,-3.5269272327423096,0.3178083896636963,72.14250445365906,0.3574955463409424,0.1152157261967659,26.15396984666586,1.0461587938666344,0.045125164700627524,-2.0385375022888184,-2.0208306312561035,-1.8222715780415684,-0.16782202100072396
os_2U4xqTqw_1,os_2U4xqTqw,Animals call,2-5s,223.0,3.0,0.013452914798206279,4,0.07413875311613083,16.532941944897175,0.1047486960887909,0.02400718256831169,23.35895922780037,5.353601712733507,0.8589592278003693,0.5603704124766172,1.7845339042445023,0.5791572630640365,0.043314069509506226,1,1,0.5870380997657776,130.9094962477684,49.4094962477684,5.510980648299058,1.706742583426789,-2.5247858938815373,0.0,0.5983254909515381,133.426584482193,51.92658448219299,0.05315108224749565,11.85269134119153,3.9508971137305102,1.3739426705259075,-2.8800010681152344,-0.35521504282951355,0.1047486960887909,23.35895922780037,0.8589592278003693,0.02400718256831169,5.353601712733507,1.7845339042445023,0.5791572630640365,-3.7051022052764893,-1.5839381217956543,-0.33279991290088173,-0.7947854074618709
os_2U4xqTqw_1,os_2U4xqTqw,Animals call,2-5s,223.0,3.0,0.013452914798206279,7,0.8412365913391113,187.59575986862183,0.09908460080623627,0.06632378697395325,22.095865979790688,14.790204495191574,0.40413402020931244,0.20283695204994132,4.930068165063858,1.5953528145439735,0.9259735345840454,1,1,0.27036458253860474,60.291301906108856,5.291301906108856,62.531919956207275,4.135677145668958,1.6674578436475704,0.0,0.09715215116739273,21.66492971032858,0.835070289671421,0.09202899783849716,20.522466517984867,6.840822172661622,1.9229079250924597,-2.2891087532043457,-3.956566572189331,0.09908460080623627,22.095865979790688,0.40413402020931244,0.06632378697395325,14.790204495191574,4.930068165063858,1.5953528145439735,-2.6445810794830322,-1.631566047668457,-2.2127692205764986,-0.3275551105484863
os_2U4xqTqw_2,os_2U4xqTqw,Lips buzz,2-5s,223.0,3.0,0.013452914798206279,1,0.3227500021457672,71.97325047850609,0.37907636165618896,0.053297776728868484,84.53402864933014,11.885404210537672,0.5340286493301392,0.1682736207008246,3.9618014035125575,1.376698821707716,0.8980525135993958,1,1,0.44674772024154663,99.6247416138649,15.624741613864899,23.99108349283536,3.1776822401850118,-0.7411624414217115,0.0,0.3575781583786011,79.73992931842804,3.2399293184280396,0.04987753927707672,11.122691258788109,3.7075637529293695,1.310374990547479,-2.9470200538635254,-2.205857515335083,0.37907636165618896,84.53402864933014,0.5340286493301392,0.053297776728868484,11.885404210537672,3.9618014035125575,1.376698821707716,-2.8770899772644043,-1.302498459815979,-1.8673072496375327,0.0663238311602368
pCQEWAFGEjc_1,pCQEWAFGEjc,Steam hisses while a whistle blows,2-5s,299.0,3.0,0.010033444816053512,9,0.6701281666755676,200.36832183599472,0.09121249616146088,0.03815590217709541,27.272536352276802,11.408614750951529,0.7274636477231979,0.17530612117769961,3.8028715836505094,1.33575646125807,0.9457848072052002,1,1,0.1608370691537857,48.090283676981926,0.09028367698192596,66.78944061199824,4.201544993376798,0.7087647924817356,0.0,0.07572295516729355,22.64116359502077,5.358836404979229,0.03384873643517494,10.120772194117308,3.373590731372436,1.215977676046758,-3.3514187335968018,-4.060183525085449,0.09121249616146088,27.272536352276802,0.7274636477231979,0.03815590217709541,11.408614750951529,3.8028715836505094,1.33575646125807,-3.2271718978881836,-1.149737000465393,-2.9855673173300397,0.11977878521131202
pHNMcX-9FDs_1,pHNMcX-9FDs,A dog barks,10-20s,300.0,14.0,0.04666666666666667,1,0.3227500021457672,96.82500064373016,0.21192176640033722,0.04292403906583786,63.576529920101166,12.877211719751358,0.42347007989883423,0.919800837125097,0.919800837125097,0.0835981137602927,0.07302387803792953,1,1,0.44674772024154663,134.024316072464,70.02431607246399,6.9160714745521545,1.9338479024339452,-0.7411624414217115,0.0,0.41802990436553955,125.40897130966187,61.408971309661865,0.034301020205020905,10.290306061506271,0.7350218615361622,0.3078550366250168,-3.337677001953125,-2.5965144634246826,0.21192176640033722,63.576529920101166,0.42347007989883423,0.04292403906583786,12.877211719751358,0.919800837125097,0.0835981137602927,-3.1044507026672363,-0.860862135887146,-2.241702939058962,0.2242569228647241
pI_kPedctoo_1,pI_kPedctoo,Brakes squeal,0-2s,76.0,1.0,0.013157894736842105,2,0.5923634171485901,45.01961970329285,0.9671808481216431,0.014521781355142593,73.50574445724487,1.103655382990837,0.005744457244873047,0.9060799370996248,1.103655382990837,0.09862774603697745,0.39257892966270447,1,1,0.7359917759895325,55.93537497520447,17.564625024795532,45.01961970329285,3.8070983881593192,0.3737442776905129,0.0,0.9901589751243591,75.2520821094513,1.752082109451294,0.0175025537610054,1.3301940858364105,1.3301940858364105,0.28532486078734104,-4.0277509689331055,-4.401495456695557,0.9671808481216431,73.50574445724487,0.005744457244873047,0.014521781355142593,1.103655382990837,1.103655382990837,0.09862774603697745,-4.217477321624756,-0.9333006739616394,-3.521773527371978,-0.18669711475036357
pI_kPedctoo_1,pI_kPedctoo,Brakes squeal,0-2s,76.0,1.0,0.013157894736842105,3,0.4910241663455963,37.31783664226532,0.9753132462501526,0.020700698718428612,74.1238067150116,1.5732531026005745,0.6238067150115967,0.3469473904044148,1.5732531026005745,0.45314551551930615,0.9447309374809265,1,1,0.7619823217391968,57.910656452178955,15.589343547821045,37.31783664226532,3.619471406513987,-0.0359071921279591,0.0,0.964131772518158,73.27401471138,0.22598528861999512,0.03545799478888512,2.694807603955269,2.694807603955269,0.9913268118145283,-3.303304672241211,-3.267397403717041,0.9753132462501526,74.1238067150116,0.6238067150115967,0.020700698718428612,1.5732531026005745,1.5732531026005745,0.45314551551930615,-3.8566699028015137,-1.3817065954208374,-2.6281445946994584,-0.5381812962952223
pI_kPedctoo_1,pI_kPedctoo,Brakes squeal,0-2s,76.0,1.0,0.013157894736842105,5,0.4456096887588501,33.86633634567261,0.9611751437187195,0.019240260124206543,73.04931092262268,1.4622597694396973,0.45068907737731934,0.46404567015307496,1.4622597694396973,0.37998302641951553,0.5971246957778931,1,1,0.6909807920455933,52.51454019546509,20.985459804534912,33.86633634567261,3.522421492856046,-0.2184255400548803,0.0,0.9382688999176025,71.3084363937378,2.191563606262207,0.02962474711239338,2.251480780541897,2.251480780541897,0.8115881244325361,-3.489072799682617,-3.2706472873687744,0.9611751437187195,73.04931092262268,0.45068907737731934,0.019240260124206543,1.4622597694396973,1.4622597694396973,0.37998302641951553,-3.9313225746154785,-1.3016046285629272,-2.71083336842351,-0.43160509801302055
pO8kbg9IJnc_1,pO8kbg9IJnc,A man turns something,5-10s,131.0,5.0,0.03816793893129771,0,0.18933655321598053,24.80308847129345,0.7590686678886414,0.041888780891895294,99.43799549341202,5.4874302968382835,0.9379954934120178,0.5467039830516887,1.0974860593676568,0.0930221637158161,0.8227001428604126,1,1,0.6764324307441711,88.61264842748642,3.1126484274864197,4.96061769425869,1.6015302681157806,-1.4543268461844807,0.0,0.7268794775009155,95.22121155261993,3.278788447380066,0.036536797881126404,4.786320522427559,0.9572641044855118,0.0436759543530148,-3.272214412689209,-1.8178874254226685,0.7590686678886414,99.43799549341202,0.9379954934120178,0.041888780891895294,5.4874302968382835,1.0974860593676568,0.0930221637158161,-3.129945755004883,-1.2328566312789917,-1.6452062224687953,0.1366981180688309
pO8kbg9IJnc_1,pO8kbg9IJnc,A man turns something,5-10s,131.0,5.0,0.03816793893129771,7,0.8412365913391113,110.20199346542358,0.20132583379745483,0.03074425831437111,26.373684227466583,4.027497839182615,0.6263157725334167,0.7300400687962729,0.8054995678365231,0.2162926128810519,0.8333919048309326,1,1,0.27036458253860474,35.41776031255722,8.41776031255722,22.040398693084718,3.0928770736440003,1.6674578436475704,0.0,0.21484166383743286,28.144257962703705,1.1442579627037048,0.040398985147476196,5.292267054319382,1.0584534108638763,0.056808796324527865,-3.167712926864624,-4.835170745849609,0.20132583379745483,26.373684227466583,0.6263157725334167,0.03074425831437111,4.027497839182615,0.8054995678365231,0.2162926128810519,-3.4508252143859863,-1.8977773189544678,-3.0360682773194725,-0.2731014092055798
pO8kbg9IJnc_2,pO8kbg9IJnc,Something clicks into place,2-5s,131.0,4.0,0.030534351145038167,1,0.3227500021457672,42.280250281095505,0.4647366404533386,0.04573320597410202,60.88049989938736,5.991049982607365,0.6195001006126404,0.16691564966126188,1.4977624956518412,0.40397232489607926,0.9251929521560669,1,1,0.44674772024154663,58.52395135164261,2.9760486483573914,10.570062570273876,2.3580257194742638,-0.7411624414217115,0.0,0.4480506181716919,58.69463098049164,2.805369019508362,0.04461725801229477,5.844860799610615,1.4612151999026537,0.3792684182272445,-3.0639913082122803,-2.322828769683838,0.4647366404533386,60.88049989938736,0.6195001006126404,0.04573320597410202,5.991049982607365,1.4977624956518412,0.40397232489607926,-3.038118600845337,-1.2945637702941895,-1.9787573012470192,0.024703906668834777
pO8kbg9IJnc_3,pO8kbg9IJnc,Water is flowing,2-5s,131.0,2.0,0.015267175572519083,2,0.5923634171485901,77.5996076464653,0.9867227673530579,0.02990822121500969,129.26068252325058,3.9179769791662693,0.26068252325057983,0.5104675220489918,1.9589884895831347,0.6724282632856905,0.9352215528488159,1,1,0.7359917759895325,96.41492265462875,5.414922654628754,38.79980382323265,3.6584151905141944,0.3737442776905129,0.0,0.9854571223258972,129.09488302469254,0.0948830246925354,0.02468942478299141,3.2343146465718746,1.6171573232859373,0.4806698691745504,-3.6763808727264404,-4.0501251220703125,0.9867227673530579,129.26068252325058,0.26068252325057983,0.02990822121500969,3.9179769791662693,1.9589884895831347,0.6724282632856905,-3.479257345199585,-1.0059490203857422,-3.177745321339644,0.19175839411114015
pO8kbg9IJnc_3,pO8kbg9IJnc,Water is flowing,2-5s,131.0,2.0,0.015267175572519083,4,0.07413875311613083,9.712176658213139,0.7001266479492188,0.02757618948817253,91.71659088134766,3.6124808229506016,0.7165908813476562,0.5536361569848944,1.8062404114753008,0.5912475643387299,0.9517914056777954,1,1,0.5870380997657776,76.90199106931686,14.098008930683136,4.856088329106569,1.5802332432759862,-2.5247858938815373,0.0,0.6964946985244751,91.24080550670624,0.2408055067062378,0.025150099769234657,3.29466306976974,1.64733153488487,0.4991567271645298,-3.657421588897705,-1.1326357126235962,0.7001266479492188,91.71659088134766,0.7165908813476562,0.02757618948817253,3.6124808229506016,1.8062404114753008,0.5912475643387299,-3.5628390312194824,-1.1845687627792358,-1.0810765161114564,0.09209083717420016
paetCbEqp2w_1,paetCbEqp2w,A girl talks,5-10s,84.0,5.0,0.05952380952380952,3,0.4910241663455963,41.24602997303009,0.8792799115180969,0.05841701105237007,73.85951256752014,4.907028928399086,0.1404874324798584,0.8151572078269766,0.9814057856798172,0.018769260010700253,0.9697136878967285,1,1,0.7619823217391968,64.00651502609253,9.99348497390747,8.249205994606019,2.110116952636869,-0.0359071921279591,0.0,0.8665409684181213,72.78944134712219,1.2105586528778076,0.044805243611335754,3.7636404633522034,0.7527280926704407,0.2840512151053163,-3.0595901012420654,-3.0236828327178955,0.8792799115180969,73.85951256752014,0.1404874324798584,0.05841701105237007,4.907028928399086,0.9814057856798172,0.018769260010700253,-2.7799553871154785,-1.0891627073287964,-2.394168167742185,0.2652819550946161
paetCbEqp2w_1,paetCbEqp2w,A girl talks,5-10s,84.0,5.0,0.05952380952380952,9,0.6701281666755676,56.29076600074768,0.01920078881084919,0.04567624256014824,1.612866260111332,3.836804375052452,0.8871337398886681,0.6655818556219179,0.7673608750104904,0.26479808629687734,0.9805043339729309,1,1,0.1608370691537857,13.510313808918,11.010313808918,11.258153200149536,2.421092595063434,0.7087647924817356,0.0,0.04816984757781029,4.046267196536064,1.5462671965360641,0.07055994123220444,5.927035063505173,1.1854070127010345,0.17008618624834396,-2.5781197547912598,-3.2868845462799072,0.01920078881084919,1.612866260111332,0.8871337398886681,0.04567624256014824,3.836804375052452,0.7673608750104904,0.26479808629687734,-3.0394246578216553,-1.3542261123657227,-2.25100640881509,-0.4348842725452213
paetCbEqp2w_2,paetCbEqp2w,A machine speaks as keys click,5-10s,84.0,7.0,0.08333333333333333,3,0.4910241663455963,41.24602997303009,0.9532394409179688,0.046644240617752075,80.07211303710938,3.9181162118911743,0.927886962890625,0.653019368648529,0.5597308874130249,0.5802991689490626,0.6999568343162537,1,1,0.7619823217391968,64.00651502609253,16.99348497390747,5.892289996147156,1.773644716015656,-0.0359071921279591,0.0,0.9755719900131226,81.9480471611023,0.9480471611022949,0.03912701457738876,3.286669224500656,0.46952417492866516,0.756035490863546,-3.201029062271118,-3.1651217937469482,0.9532394409179688,80.07211303710938,0.927886962890625,0.046644240617752075,3.9181162118911743,0.5597308874130249,0.5802991689490626,-3.0174386501312256,-0.6266363263130188,-2.529680206879202,0.1757363219144834
