qid,vid,duration_bin,cohort,condition,replicate,layer,top_k,mean_gt_distance_sec,mean_hard_distance_sec,median_gt_distance_sec,median_hard_distance_sec,n_refs_closer_gt,n_refs_closer_hard,n_refs_tied,final_gt_center_density,final_hard_center_density,final_center_density_tolerance_sec,reference_centers_sec
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,3,1,10,14.066820907592774,28.0806827545166,11.640857696533203,26.551816940307617,6,4,0,0.3,0.0,2.0,"[73.73113250732422, 39.68143844604492, 63.987152099609375, 75.31690979003906, 52.11648178100586, 83.05607604980469, 29.46973991394043, 48.69550323486328, 17.531240463256836, 80.22310638427734]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,3,2,10,12.530827140808105,36.60009002685547,10.896764755249023,34.42375183105469,7,3,0,0.3,0.0,2.0,"[81.96253204345703, 36.58672332763672, 71.95596313476562, 90.23722839355469, 59.89154052734375, 97.5796127319336, 25.749492645263672, 47.795467376708984, 12.784406661987305, 107.52570343017578]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,4,1,10,14.066820907592774,28.0806827545166,11.640857696533203,26.551816940307617,6,4,0,0.3,0.0,2.0,"[73.73113250732422, 39.68143844604492, 63.987152099609375, 75.31690979003906, 52.11648178100586, 83.05607604980469, 29.46973991394043, 48.69550323486328, 17.531240463256836, 80.22310638427734]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,4,2,10,12.506959819793702,36.593929290771484,10.912904739379883,34.44252014160156,7,3,0,0.3,0.0,2.0,"[81.81900787353516, 36.62613296508789, 71.95053100585938, 90.16912078857422, 59.934513092041016, 97.5432357788086, 25.77634048461914, 47.97361755371094, 12.816580772399902, 107.51608276367188]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,5,1,10,14.066820907592774,28.0806827545166,11.640857696533203,26.551816940307617,6,4,0,0.3,0.0,2.0,"[73.73113250732422, 39.68143844604492, 63.987152099609375, 75.31690979003906, 52.11648178100586, 83.05607604980469, 29.46973991394043, 48.69550323486328, 17.531240463256836, 80.22310638427734]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,5,2,10,12.514571189880371,36.59393310546875,10.905580520629883,34.42436218261719,7,3,0,0.3,0.0,2.0,"[81.86306762695312, 36.60686111450195, 71.94757080078125, 90.19257354736328, 59.90114974975586, 97.55415344238281, 25.758731842041016, 47.91443634033203, 12.800180435180664, 107.51844787597656]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,6,1,10,14.066820907592774,28.0806827545166,11.640857696533203,26.551816940307617,6,4,0,0.3,0.0,2.0,"[73.73113250732422, 39.68143844604492, 63.987152099609375, 75.31690979003906, 52.11648178100586, 83.05607604980469, 29.46973991394043, 48.69550323486328, 17.531240463256836, 80.22310638427734]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,6,2,10,12.516610717773437,36.60926818847656,10.875133514404297,34.42735290527344,7,3,0,0.3,0.0,2.0,"[81.94700622558594, 36.58342742919922, 71.94973754882812, 90.23670196533203, 59.904964447021484, 97.56815338134766, 25.70000457763672, 47.83635711669922, 12.764476776123047, 107.53079986572266]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,7,1,10,14.066820907592774,28.0806827545166,11.640857696533203,26.551816940307617,6,4,0,0.3,0.0,2.0,"[73.73113250732422, 39.68143844604492, 63.987152099609375, 75.31690979003906, 52.11648178100586, 83.05607604980469, 29.46973991394043, 48.69550323486328, 17.531240463256836, 80.22310638427734]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,7,2,10,12.49583559036255,36.50080108642578,10.94112777709961,34.30084228515625,7,3,0,0.3,0.0,2.0,"[81.84832763671875, 36.4853515625, 71.81578063964844, 90.17460632324219, 59.78590393066406, 97.38778686523438, 25.698036193847656, 47.70486068725586, 12.758294105529785, 107.26171112060547]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,8,1,10,14.066820907592774,28.0806827545166,11.640857696533203,26.551816940307617,6,4,0,0.3,0.0,2.0,"[73.73113250732422, 39.68143844604492, 63.987152099609375, 75.31690979003906, 52.11648178100586, 83.05607604980469, 29.46973991394043, 48.69550323486328, 17.531240463256836, 80.22310638427734]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,8,2,10,12.517474746704101,36.611122131347656,10.88406753540039,34.44293975830078,7,3,0,0.3,0.0,2.0,"[81.9588851928711, 36.588077545166016, 71.97471618652344, 90.24623107910156, 59.911163330078125, 97.5698013305664, 25.74285125732422, 47.86809158325195, 12.789112091064453, 107.5262222290039]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,9,1,10,14.066820907592774,28.0806827545166,11.640857696533203,26.551816940307617,6,4,0,0.3,0.0,2.0,"[73.73113250732422, 39.68143844604492, 63.987152099609375, 75.31690979003906, 52.11648178100586, 83.05607604980469, 29.46973991394043, 48.69550323486328, 17.531240463256836, 80.22310638427734]"
frOqlk0Wm5Y_1,frOqlk0Wm5Y,0-2s,control,REMOVE_RANDOM,9,2,10,12.519438076019288,36.5987663269043,10.890002250671387,34.42856979370117,7,3,0,0.3,0.0,2.0,"[81.95435333251953, 36.53581237792969, 71.95631408691406, 90.24262237548828, 59.90082550048828, 97.57454681396484, 25.736318588256836, 47.82006072998047, 12.786873817443848, 107.52629852294922]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,FULL_ACCESS,0,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 75.31690979003906, 63.987152099609375, 48.69550323486328, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,FULL_ACCESS,0,2,10,41.07078189849854,35.930633544921875,40.75503158569336,29.74496841430664,5,5,0,0.2,0.2,2.0,"[105.40393829345703, 39.09662628173828, 59.833831787109375, 108.2031478881836, 98.4245834350586, 71.6561050415039, 49.18656921386719, 84.69761657714844, 13.32664680480957, 27.86941146850586]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_HARD,0,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 52.11648178100586, 80.22310638427734, 75.31690979003906, 63.987152099609375, 73.73113250732422, 48.69550323486328, 39.68143844604492, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_HARD,0,2,10,40.740618515014646,36.252418518066406,40.24957847595215,30.25042152404785,5,5,0,0.2,0.2,2.0,"[105.41622161865234, 60.834041595458984, 108.20359802246094, 98.41509246826172, 71.66680145263672, 84.69659423828125, 50.455177307128906, 40.07509231567383, 13.310848236083984, 27.92754364013672]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,0,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 52.11648178100586, 39.68143844604492, 80.22310638427734, 75.31690979003906, 63.987152099609375, 73.73113250732422, 48.69550323486328, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,0,2,10,40.85813837051391,36.15778350830078,40.258995056152344,30.241004943847656,5,5,0,0.2,0.2,2.0,"[105.40330505371094, 60.80724334716797, 39.269290924072266, 108.20465087890625, 98.42218017578125, 71.67476654052734, 84.68667602539062, 50.23476028442383, 13.29665470123291, 27.82839012145996]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,1,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 63.987152099609375, 75.31690979003906, 48.69550323486328, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,1,2,10,41.08565769195557,35.893165588378906,40.87762260437012,29.622377395629883,5,5,0,0.2,0.2,2.0,"[105.3612060546875, 39.0664176940918, 59.80233383178711, 108.19673919677734, 71.44242095947266, 98.42967987060547, 49.187679290771484, 84.747802734375, 13.327920913696289, 27.974700927734375]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,2,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 75.31690979003906, 48.69550323486328, 63.987152099609375, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,2,2,10,41.095739650726316,35.93604278564453,40.874921798706055,29.625078201293945,5,5,0,0.2,0.2,2.0,"[105.42057800292969, 39.028961181640625, 59.836856842041016, 108.20500946044922, 98.47047424316406, 49.168453216552734, 71.41329956054688, 84.8628921508789, 13.261412620544434, 27.784685134887695]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,3,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 75.31690979003906, 63.987152099609375, 48.69550323486328, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,3,2,10,41.07984046936035,35.92018127441406,40.796897888183594,29.703102111816406,5,5,0,0.2,0.2,2.0,"[105.40591430664062, 39.10196304321289, 59.741065979003906, 108.20552062988281, 98.4300537109375, 71.6651382446289, 49.163265228271484, 84.6943130493164, 13.327447891235352, 27.877954483032227]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,4,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 75.31690979003906, 63.987152099609375, 48.69550323486328, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,4,2,10,41.06426267623901,35.93700408935547,40.78510284423828,29.71489715576172,5,5,0,0.2,0.2,2.0,"[105.41883087158203, 39.15475082397461, 59.83582305908203, 108.19984436035156, 98.46607971191406, 71.5939712524414, 49.17850875854492, 84.71573638916016, 13.310267448425293, 27.883249282836914]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,5,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 75.31690979003906, 63.987152099609375, 73.73113250732422, 48.69550323486328, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,5,2,10,41.10872564315796,35.90255355834961,40.742191314697266,29.757808685302734,5,5,0,0.2,0.2,2.0,"[105.34294891357422, 39.08997344970703, 59.870330810546875, 108.20286560058594, 98.375244140625, 71.6452865600586, 84.54136657714844, 49.10398864746094, 13.25074291229248, 27.895727157592773]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,6,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 75.31690979003906, 63.987152099609375, 48.69550323486328, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,6,2,10,41.02800722122193,35.96155548095703,40.65359115600586,29.84640884399414,5,5,0,0.2,0.2,2.0,"[105.3526840209961, 39.08592224121094, 59.915855407714844, 108.15594482421875, 98.42999267578125, 71.77696228027344, 49.21512222290039, 84.89118957519531, 13.329344749450684, 27.878799438476562]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,7,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 75.31690979003906, 63.987152099609375, 48.69550323486328, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,7,2,10,40.66330680847168,36.133052825927734,40.41001892089844,30.089981079101562,5,5,0,0.2,0.2,2.0,"[105.4689712524414, 39.20063018798828, 59.972869873046875, 108.1968002319336, 98.60115814208984, 72.20709228515625, 50.09097671508789, 85.80703735351562, 14.138463973999023, 28.0765323638916]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,8,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 75.31690979003906, 48.69550323486328, 63.987152099609375, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,8,2,10,41.013494205474856,36.038795471191406,40.70490837097168,29.79509162902832,5,5,0,0.2,0.2,2.0,"[105.50008392333984, 39.015567779541016, 59.76723861694336, 108.22303009033203, 98.58516693115234, 49.218849182128906, 71.82294464111328, 85.21665954589844, 13.233931541442871, 27.727645874023438]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,9,1,10,50.1191219329834,25.38068199157715,48.44818305969238,23.227954864501953,4,6,0,0.2,0.2,2.0,"[83.05607604980469, 39.68143844604492, 52.11648178100586, 80.22310638427734, 63.987152099609375, 75.31690979003906, 48.69550323486328, 73.73113250732422, 17.531240463256836, 29.46973991394043]"
frOqlk0Wm5Y_3,frOqlk0Wm5Y,2-5s,control,REMOVE_RANDOM,9,2,10,41.06493196487427,35.92256546020508,40.857730865478516,29.642269134521484,5,5,0,0.2,0.2,2.0,"[105.45716094970703, 39.21571350097656, 59.86022186279297, 108.20033264160156, 71.42431640625, 98.4516372680664, 49.19850158691406, 84.68061828613281, 13.33293628692627, 27.929906845092773]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,FULL_ACCESS,0,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,FULL_ACCESS,0,2,10,18.174349212646483,134.15328979492188,12.690216064453125,137.6424560546875,10,0,0,0.2,0.0,2.0,"[107.1001968383789, 276.7678527832031, 224.0427703857422, 35.86174011230469, 257.7215881347656, 73.54989624023438, 129.47962951660156, 161.88693237304688, 201.39797973632812, 297.4479064941406]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_HARD,0,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_HARD,0,2,10,18.268312072753908,134.18203735351562,12.701095581054688,137.69729614257812,10,0,0,0.2,0.0,2.0,"[107.39102172851562, 276.70098876953125, 224.02598571777344, 36.274864196777344, 257.698974609375, 74.05451202392578, 129.39495849609375, 161.99575805664062, 201.39883422851562, 297.4343566894531]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,0,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,0,2,10,18.152629089355468,134.1378631591797,12.672065734863281,137.5725860595703,10,0,0,0.2,0.0,2.0,"[107.084228515625, 276.792236328125, 224.02569580078125, 35.82105255126953, 257.85205078125, 73.61072540283203, 129.23626708984375, 161.8413543701172, 201.30381774902344, 297.45330810546875]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,1,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,1,2,10,18.159418869018555,134.1490020751953,12.701156616210938,137.63824462890625,10,0,0,0.2,0.0,2.0,"[107.08794403076172, 276.7510681152344, 224.0270538330078, 35.80081558227539, 257.7222595214844, 73.4798583984375, 129.4970245361328, 161.9010467529297, 201.37542724609375, 297.44915771484375]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,2,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,2,2,10,18.1807559967041,134.1688232421875,12.672828674316406,137.65689086914062,10,0,0,0.2,0.0,2.0,"[107.12520599365234, 276.73065185546875, 224.14552307128906, 35.87716293334961, 257.75372314453125, 73.55970764160156, 129.50424194335938, 161.91317749023438, 201.40061950683594, 297.4325866699219]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,3,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,3,2,10,18.228263092041015,134.14462280273438,12.667999267578125,137.6724853515625,10,0,0,0.2,0.0,2.0,"[107.23668670654297, 276.6961669921875, 224.12327575683594, 36.274017333984375, 257.7608642578125, 73.80674743652344, 129.32716369628906, 161.94183349609375, 201.40313720703125, 297.4244079589844]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,4,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,4,2,10,18.13896827697754,134.1247100830078,12.687454223632812,137.6555633544922,10,0,0,0.2,0.0,2.0,"[107.0211410522461, 276.7664489746094, 224.04141235351562, 35.86002731323242, 257.7276306152344, 73.54782104492188, 129.24209594726562, 161.91366577148438, 201.3974609375, 297.4494934082031]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,5,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,5,2,10,18.156744766235352,134.13754272460938,12.701286315917969,137.65579223632812,10,0,0,0.2,0.0,2.0,"[107.11079406738281, 276.7442321777344, 223.90011596679688, 35.86033248901367, 257.70269775390625, 73.4977035522461, 129.52085876464844, 161.91685485839844, 201.3947296142578, 297.44769287109375]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,6,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,6,2,10,18.210055923461915,134.12559509277344,12.706901550292969,137.65467834472656,10,0,0,0.2,0.0,2.0,"[107.20653533935547, 276.70196533203125, 224.02394104003906, 36.18888473510742, 257.70721435546875, 73.73512268066406, 129.32009887695312, 161.9303741455078, 201.3789825439453, 297.4405822753906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,7,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,7,2,10,18.159650802612305,134.14352416992188,12.7027587890625,137.6526336669922,10,0,0,0.2,0.0,2.0,"[107.10597229003906, 276.7667236328125, 223.89756774902344, 35.84334945678711, 257.7074890136719, 73.51689147949219, 129.52902221679688, 161.91827392578125, 201.38699340820312, 297.4497375488281]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,8,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,8,2,10,18.195678329467775,134.17449951171875,12.687721252441406,137.67947387695312,10,0,0,0.2,0.0,2.0,"[107.15927124023438, 276.7443542480469, 224.06370544433594, 35.92061996459961, 257.7058410644531, 73.62339782714844, 129.5779266357422, 161.94021606445312, 201.41871643066406, 297.4322814941406]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,9,1,10,18.04742317199707,110.65946960449219,12.789710998535156,115.2430648803711,10,0,0,0.2,0.0,2.0,"[108.85091400146484, 227.8327178955078, 202.2532958984375, 48.09028244018555, 206.60325622558594, 80.8390121459961, 133.57757568359375, 142.96173095703125, 175.52439880371094, 220.06153869628906]"
fwhkCnOeyC0_1,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,9,2,10,18.162591552734376,134.15084838867188,12.697769165039062,137.64190673828125,10,0,0,0.2,0.0,2.0,"[107.0869369506836, 276.7532958984375, 224.03932189941406, 35.82099151611328, 257.728515625, 73.47813415527344, 129.51065063476562, 161.90786743164062, 201.37594604492188, 297.44891357421875]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,FULL_ACCESS,0,1,10,30.890030288696288,122.15946960449219,19.241981506347656,126.7430648803711,8,2,0,0.2,0.0,2.0,"[80.8390121459961, 48.09028244018555, 133.57757568359375, 202.2532958984375, 108.85091400146484, 175.52439880371094, 142.96173095703125, 206.60325622558594, 227.8327178955078, 220.06153869628906]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,FULL_ACCESS,0,2,10,60.03549919128418,139.31385803222656,61.892635345458984,140.89657592773438,7,3,0,0.2,0.0,2.0,"[51.12459182739258, 19.64409637451172, 117.96247863769531, 219.7722625732422, 88.26154327392578, 186.87965393066406, 159.9134979248047, 260.04681396484375, 290.4068908691406, 298.4148864746094]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,REMOVE_HARD,0,1,10,30.890030288696288,122.15946960449219,19.241981506347656,126.7430648803711,8,2,0,0.0,0.0,2.0,"[80.8390121459961, 133.57757568359375, 202.2532958984375, 108.85091400146484, 175.52439880371094, 48.09028244018555, 142.96173095703125, 206.60325622558594, 227.8327178955078, 220.06153869628906]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,REMOVE_HARD,0,2,10,59.4805269241333,139.0645751953125,61.75025939941406,140.9093017578125,7,3,0,0.0,0.0,2.0,"[52.22148895263672, 117.84825897216797, 220.0247039794922, 88.78192138671875, 186.37576293945312, 20.628110885620117, 160.44284057617188, 260.2824401855469, 286.9493713378906, 298.3471374511719]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,0,1,10,30.890030288696288,122.15946960449219,19.241981506347656,126.7430648803711,8,2,0,0.2,0.0,2.0,"[80.8390121459961, 48.09028244018555, 133.57757568359375, 202.2532958984375, 108.85091400146484, 175.52439880371094, 142.96173095703125, 206.60325622558594, 227.8327178955078, 220.06153869628906]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,0,2,10,59.93518505096436,139.2439727783203,61.810054779052734,140.86314392089844,7,3,0,0.2,0.0,2.0,"[51.05126190185547, 19.801912307739258, 118.24844360351562, 219.56272888183594, 88.2679214477539, 186.80636596679688, 159.919921875, 259.8880310058594, 290.0812683105469, 298.4156494140625]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,1,1,10,30.890030288696288,122.15946960449219,19.241981506347656,126.7430648803711,8,2,0,0.2,0.0,2.0,"[80.8390121459961, 48.09028244018555, 133.57757568359375, 108.85091400146484, 202.2532958984375, 175.52439880371094, 142.96173095703125, 206.60325622558594, 227.8327178955078, 220.06153869628906]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,1,2,10,60.1298168182373,139.3951416015625,61.985313415527344,140.8456573486328,7,3,0,0.2,0.0,2.0,"[51.11185836791992, 19.699050903320312, 118.0238265991211, 88.24961853027344, 220.5251007080078, 186.8402099609375, 159.85110473632812, 260.2202453613281, 290.41326904296875, 298.41522216796875]"
fwhkCnOeyC0_3,fwhkCnOeyC0,2-5s,control,REMOVE_RANDOM,2,1,10,30.890030288696288,122.15946960449219,19.241981506347656,126.7430648803711,8,2,0,0.2,0.0,2.0,"[80.8390121459961, 48.09028244018555, 133.57757568359375, 202.2532958984375, 108.85091400146484, 175.52439880371094, 142.96173095703125, 206.60325622558594, 227.8327178955078, 220.06153869628906]"
